"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"108","Fred",9,11,18,17.6,-34.2,"tropical storm","0",55,994,172.617,0
"109","Fred",9,12,0,17.6,-33.9,"tropical storm","0",50,998,155.3553,0
"110","Fred",9,12,6,17.6,-33.6,"tropical storm","0",40,1002,138.0936,0
"111","Fred",9,12,12,17.5,-33.6,"tropical storm","0",35,1003,86.3085,0
"112","Eight",9,25,18,16.1,-31.1,"tropical depression","-1",30,1008,0,0
"113","Eight",9,26,0,16.7,-32.2,"tropical depression","-1",30,1008,0,0
"114","Eight",9,26,6,17.2,-33.3,"tropical depression","-1",30,1008,0,0
"115","Eight",9,26,12,17.8,-34.3,"tropical depression","-1",30,1008,0,0
"116","Eight",9,26,18,18.6,-35.2,"tropical depression","-1",25,1008,0,0
"117","Henri",10,6,0,15.1,-49.2,"tropical depression","-1",30,1008,0,0
"118","Henri",10,6,6,16.1,-50.5,"tropical storm","0",35,1007,51.7851,0
"119","Henri",10,6,12,17,-51.9,"tropical storm","0",35,1007,51.7851,0
"120","Henri",10,6,18,17.6,-53.4,"tropical storm","0",35,1007,51.7851,0
"121","Henri",10,7,0,18,-54.6,"tropical storm","0",40,1006,69.0468,0
"122","Henri",10,7,6,18.3,-55.7,"tropical storm","0",45,1005,69.0468,0
"123","Henri",10,7,12,18.7,-56.8,"tropical storm","0",45,1006,69.0468,0
"124","Henri",10,7,18,19,-57.9,"tropical storm","0",40,1007,103.5702,0
"125","Henri",10,8,0,19.3,-59.1,"tropical storm","0",35,1008,103.5702,0
"126","Henri",10,8,6,19.6,-60.3,"tropical depression","-1",30,1010,0,0
"127","Henri",10,8,12,20,-61.4,"tropical depression","-1",30,1011,0,0
"128","Ida",11,4,6,11,-81.3,"tropical depression","-1",30,1007,0,0
"129","Ida",11,4,12,11.4,-81.8,"tropical storm","0",35,1004,34.5234,0
"130","Ida",11,4,18,11.8,-82.3,"tropical storm","0",45,998,74.8007,0
"131","Ida",11,5,0,12.3,-82.8,"tropical storm","0",55,995,74.8007,0
"132","Ida",11,5,6,12.6,-83.3,"hurricane","1",65,987,92.0624,23.0156
"133","Ida",11,5,12,12.9,-83.6,"hurricane","1",70,985,115.078,23.0156
"134","Ida",11,5,18,13.2,-83.8,"tropical storm","0",50,996,103.5702,0
"135","Ida",11,6,0,13.6,-83.9,"tropical storm","0",35,1003,69.0468,0
"136","Ida",11,6,6,14.1,-84,"tropical depression","-1",30,1005,0,0
"137","Ida",11,6,12,14.7,-83.9,"tropical depression","-1",30,1006,0,0
"138","Ida",11,6,18,15.4,-83.9,"tropical depression","-1",30,1007,0,0
"139","Ida",11,7,0,16.1,-84,"tropical depression","-1",30,1006,0,0
"140","Ida",11,7,6,16.8,-84,"tropical storm","0",35,1004,46.0312,0
"141","Ida",11,7,12,17.7,-84,"tropical storm","0",55,997,149.6014,0
"142","Ida",11,7,18,18.7,-84.1,"tropical storm","0",60,990,189.8787,0
"143","Ida",11,8,0,19.5,-84.5,"hurricane","1",70,987,189.8787,17.2617
"144","Ida",11,8,6,20.1,-85.3,"hurricane","1",80,984,189.8787,17.2617
"145","Ida",11,8,12,20.9,-85.8,"hurricane","2",85,983,189.8787,17.2617
"146","Ida",11,8,18,21.9,-86.2,"hurricane","2",85,975,207.1404,51.7851
"147","Ida",11,9,0,23,-86.5,"hurricane","2",90,979,224.4021,51.7851
"148","Ida",11,9,6,24.4,-87.5,"hurricane","1",80,988,253.1716,51.7851
"149","Ida",11,9,12,26.3,-88.3,"tropical storm","0",60,989,287.695,0
"150","Ida",11,9,18,27.9,-88.6,"hurricane","1",65,990,287.695,23.0156
"151","Ida",11,9,21,28.5,-88.7,"hurricane","1",75,990,287.695,23.0156
"152","Ida",11,10,0,28.9,-88.7,"tropical storm","0",60,993,287.695,0
"153","Ida",11,10,6,29.8,-88.6,"tropical storm","0",50,998,258.9255,0
