"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"36","Andrew",8,22,6,25.6,-67,"hurricane","1",65,994,NA,NA
"37","Andrew",8,22,12,25.8,-68.3,"hurricane","1",80,981,NA,NA
"38","Andrew",8,22,18,25.7,-69.7,"hurricane","2",95,969,NA,NA
"39","Andrew",8,23,0,25.6,-71.1,"hurricane","3",110,961,NA,NA
"40","Andrew",8,23,6,25.5,-72.5,"hurricane","4",130,947,NA,NA
"41","Andrew",8,23,12,25.4,-74.2,"hurricane","5",145,933,NA,NA
"42","Andrew",8,23,18,25.4,-75.8,"hurricane","5",150,922,NA,NA
"43","Andrew",8,23,21,25.4,-76.6,"hurricane","5",140,923,NA,NA
"44","Andrew",8,24,0,25.4,-77.5,"hurricane","4",125,930,NA,NA
"45","Andrew",8,24,1,25.4,-77.8,"hurricane","4",130,931,NA,NA
"46","Andrew",8,24,6,25.4,-79.3,"hurricane","4",130,937,NA,NA
"47","Andrew",8,24,8,25.5,-80.2,"hurricane","5",145,926,NA,NA
"48","Andrew",8,24,9,25.5,-80.3,"hurricane","5",145,922,NA,NA
"49","Andrew",8,24,12,25.6,-81.2,"hurricane","4",115,951,NA,NA
"50","Andrew",8,24,18,25.8,-83.1,"hurricane","4",115,947,NA,NA
"51","Andrew",8,25,0,26.2,-85,"hurricane","4",115,943,NA,NA
"52","Andrew",8,25,6,26.6,-86.7,"hurricane","4",115,948,NA,NA
"53","Andrew",8,25,12,27.2,-88.2,"hurricane","4",120,946,NA,NA
"54","Andrew",8,25,18,27.8,-89.6,"hurricane","4",125,941,NA,NA
"55","Andrew",8,26,0,28.5,-90.5,"hurricane","4",125,937,NA,NA
"56","Andrew",8,26,6,29.2,-91.3,"hurricane","4",120,955,NA,NA
"57","Andrew",8,26,8,29.6,-91.5,"hurricane","3",100,956,NA,NA
"58","Andrew",8,26,12,30.1,-91.7,"hurricane","1",80,973,NA,NA
"59","Andrew",8,26,18,30.9,-91.6,"tropical storm","0",50,991,NA,NA
"60","Andrew",8,27,0,31.5,-91.1,"tropical storm","0",35,995,NA,NA
"61","Andrew",8,27,6,32.1,-90.5,"tropical depression","-1",30,997,NA,NA
"62","Andrew",8,27,12,32.8,-89.6,"tropical depression","-1",30,998,NA,NA
"63","Andrew",8,27,18,33.6,-88.4,"tropical depression","-1",25,999,NA,NA
"64","Andrew",8,28,0,34.4,-86.7,"tropical depression","-1",20,1000,NA,NA
"65","Andrew",8,28,6,35.4,-84,"tropical depression","-1",20,1000,NA,NA
"66","Bonnie",9,17,18,33.8,-59,"tropical depression","-1",30,1009,NA,NA
"67","Bonnie",9,18,0,33.5,-58.3,"tropical depression","-1",30,1008,NA,NA
"68","Bonnie",9,18,6,33.7,-58,"tropical storm","0",35,1005,NA,NA
"69","Bonnie",9,18,12,34,-57.9,"tropical storm","0",45,1000,NA,NA
"70","Bonnie",9,18,18,34.3,-58.1,"hurricane","1",65,988,NA,NA
"71","Bonnie",9,19,0,34.2,-57.8,"hurricane","1",75,980,NA,NA
"72","Bonnie",9,19,6,34.4,-57.4,"hurricane","1",80,976,NA,NA
"73","Bonnie",9,19,12,34.7,-57.1,"hurricane","2",85,973,NA,NA
"74","Bonnie",9,19,18,35.2,-56.8,"hurricane","2",90,970,NA,NA
"75","Bonnie",9,20,0,35.6,-56.6,"hurricane","2",90,970,NA,NA
"76","Bonnie",9,20,6,36.1,-56.2,"hurricane","2",85,973,NA,NA
"77","Bonnie",9,20,12,36.5,-56,"hurricane","2",85,974,NA,NA
"78","Bonnie",9,20,18,36.8,-55.5,"hurricane","2",85,973,NA,NA
"79","Bonnie",9,21,0,37,-54.6,"hurricane","2",90,972,NA,NA
"80","Bonnie",9,21,6,37.2,-53.8,"hurricane","2",90,970,NA,NA
"81","Bonnie",9,21,12,37.3,-53,"hurricane","2",90,968,NA,NA
"82","Bonnie",9,21,18,37.5,-52.3,"hurricane","2",95,965,NA,NA
"83","Bonnie",9,22,0,37.7,-51.5,"hurricane","2",95,966,NA,NA
"84","Bonnie",9,22,6,37.7,-51.2,"hurricane","2",95,967,NA,NA
"85","Bonnie",9,22,12,37.8,-51,"hurricane","2",90,968,NA,NA
"86","Bonnie",9,22,18,37.8,-50.9,"hurricane","2",90,969,NA,NA
"87","Bonnie",9,23,0,37.7,-50.7,"hurricane","2",90,970,NA,NA
"88","Bonnie",9,23,6,37.6,-50.7,"hurricane","2",85,972,NA,NA
"89","Bonnie",9,23,12,37.6,-50.8,"hurricane","2",85,974,NA,NA
"90","Bonnie",9,23,18,37.5,-51,"hurricane","1",80,977,NA,NA
"91","Bonnie",9,24,0,37.5,-51.1,"hurricane","1",75,979,NA,NA
"92","Bonnie",9,24,6,37.5,-51.2,"hurricane","1",70,983,NA,NA
"93","Bonnie",9,24,12,37.4,-51.4,"hurricane","1",65,987,NA,NA
"94","Bonnie",9,24,18,37.2,-51.5,"tropical storm","0",60,995,NA,NA
"95","Bonnie",9,25,0,36.8,-51.8,"tropical storm","0",55,995,NA,NA
"96","Bonnie",9,25,6,36.3,-51.8,"tropical storm","0",45,1000,NA,NA
"97","Bonnie",9,25,12,35.7,-51.8,"tropical storm","0",40,1005,NA,NA
"98","Bonnie",9,25,18,35.1,-51.8,"tropical storm","0",35,1007,NA,NA
"99","Bonnie",9,26,0,34.6,-51.7,"tropical depression","-1",30,1009,NA,NA
"100","Bonnie",9,26,6,34.1,-51.3,"tropical depression","-1",30,1009,NA,NA
"101","Bonnie",9,26,12,33.8,-50.8,"tropical depression","-1",30,1008,NA,NA
"102","Bonnie",9,26,18,33.3,-49.9,"tropical storm","0",35,1006,NA,NA
"103","Bonnie",9,27,0,33.2,-48.4,"tropical storm","0",35,1005,NA,NA
"104","Bonnie",9,27,6,33.1,-46.9,"tropical storm","0",40,1003,NA,NA
"105","Bonnie",9,27,12,33,-45.4,"tropical storm","0",40,1001,NA,NA
"106","Bonnie",9,27,18,33,-44,"tropical storm","0",45,999,NA,NA
"107","Bonnie",9,28,0,33.1,-43,"tropical storm","0",50,996,NA,NA
"108","Bonnie",9,28,6,33.4,-42,"tropical storm","0",55,994,NA,NA
"109","Bonnie",9,28,12,33.9,-41,"tropical storm","0",60,993,NA,NA
"110","Bonnie",9,28,18,34.5,-39.8,"tropical storm","0",60,992,NA,NA
"111","Bonnie",9,29,0,35,-38.5,"tropical storm","0",60,992,NA,NA
"112","Bonnie",9,29,6,35.2,-37.6,"tropical storm","0",60,993,NA,NA
"113","Bonnie",9,29,12,35.5,-36.6,"tropical storm","0",55,994,NA,NA
"114","Bonnie",9,29,18,36.1,-34.8,"tropical storm","0",55,995,NA,NA
"115","Bonnie",9,30,0,36.6,-32.1,"tropical storm","0",55,995,NA,NA
"116","Bonnie",9,30,6,37.3,-29.4,"tropical storm","0",55,995,NA,NA
"117","Bonnie",9,30,12,38.4,-26.4,"tropical storm","0",50,997,NA,NA
"118","Bonnie",9,30,18,39,-24.2,"tropical storm","0",40,1002,NA,NA
"119","Charley",9,21,18,30,-33,"tropical depression","-1",25,1012,NA,NA
"120","Charley",9,22,0,30.3,-33.6,"tropical depression","-1",30,1011,NA,NA
"121","Charley",9,22,6,30.9,-33.8,"tropical depression","-1",30,1009,NA,NA
"122","Charley",9,22,12,31.6,-34,"tropical storm","0",35,1005,NA,NA
"123","Charley",9,22,18,32.5,-34,"tropical storm","0",45,1000,NA,NA
"124","Charley",9,23,0,33.4,-34.2,"tropical storm","0",55,995,NA,NA
"125","Charley",9,23,6,34.1,-34.4,"tropical storm","0",60,991,NA,NA
"126","Charley",9,23,12,34.7,-34.5,"hurricane","1",65,987,NA,NA
"127","Charley",9,23,18,35.2,-34.6,"hurricane","1",75,981,NA,NA
"128","Charley",9,24,0,35.6,-34.6,"hurricane","2",85,975,NA,NA
"129","Charley",9,24,6,35.8,-34.5,"hurricane","2",90,970,NA,NA
"130","Charley",9,24,12,36,-34.3,"hurricane","2",90,967,NA,NA
"131","Charley",9,24,18,36.1,-34.1,"hurricane","2",95,965,NA,NA
"132","Charley",9,25,0,36.1,-33.8,"hurricane","2",95,967,NA,NA
"133","Charley",9,25,6,36,-33.6,"hurricane","2",90,970,NA,NA
"134","Charley",9,25,12,35.9,-33.4,"hurricane","2",85,973,NA,NA
"135","Charley",9,25,18,35.9,-33.2,"hurricane","1",75,976,NA,NA
"136","Charley",9,26,0,35.9,-32.8,"hurricane","1",70,979,NA,NA
"137","Charley",9,26,6,36.1,-32.3,"hurricane","1",65,980,NA,NA
"138","Charley",9,26,12,36.3,-31.5,"hurricane","1",65,980,NA,NA
"139","Charley",9,26,18,36.6,-30.6,"hurricane","1",65,980,NA,NA
"140","Charley",9,27,0,37.2,-29.4,"tropical storm","0",60,980,NA,NA
"141","Charley",9,27,6,38,-28,"tropical storm","0",55,980,NA,NA
"142","Charley",9,27,12,39,-26.3,"tropical storm","0",55,981,NA,NA
"143","Danielle",9,22,12,32.5,-74.6,"tropical depression","-1",30,1009,NA,NA
"144","Danielle",9,22,18,32.8,-74.2,"tropical storm","0",45,1006,NA,NA
"145","Danielle",9,23,0,33.6,-73.8,"tropical storm","0",45,1005,NA,NA
"146","Danielle",9,23,6,34.1,-73.5,"tropical storm","0",45,1005,NA,NA
"147","Danielle",9,23,12,34.3,-73.2,"tropical storm","0",40,1005,NA,NA
"148","Danielle",9,23,18,34.3,-73.1,"tropical storm","0",40,1006,NA,NA
"149","Danielle",9,24,0,34,-73,"tropical storm","0",40,1006,NA,NA
"150","Danielle",9,24,6,33.8,-73.1,"tropical storm","0",40,1005,NA,NA
"151","Danielle",9,24,12,33.9,-73.3,"tropical storm","0",40,1005,NA,NA
"152","Danielle",9,24,18,34.1,-73.8,"tropical storm","0",40,1005,NA,NA
"153","Danielle",9,25,0,34.3,-74.3,"tropical storm","0",45,1004,NA,NA
"154","Danielle",9,25,6,34.9,-74.8,"tropical storm","0",45,1004,NA,NA
"155","Danielle",9,25,12,35.9,-75.2,"tropical storm","0",55,1001,NA,NA
"156","Danielle",9,25,18,37,-75.4,"tropical storm","0",55,1007,NA,NA
"157","Danielle",9,25,22,37.8,-75.5,"tropical storm","0",55,1007,NA,NA
"158","Danielle",9,26,0,38.3,-75.6,"tropical storm","0",40,1008,NA,NA
"159","Danielle",9,26,6,39.6,-75.9,"tropical storm","0",35,1010,NA,NA
"160","Danielle",9,26,12,40.5,-76.5,"tropical depression","-1",25,1014,NA,NA
"161","AL081992",9,25,12,11,-34.7,"tropical depression","-1",25,1012,NA,NA
"162","AL081992",9,25,18,11.1,-36.2,"tropical depression","-1",30,1011,NA,NA
"163","AL081992",9,26,0,11.2,-37.7,"tropical depression","-1",30,1011,NA,NA
"164","AL081992",9,26,6,11.5,-39.2,"tropical depression","-1",25,1012,NA,NA
"165","AL081992",9,26,12,11.8,-40.7,"tropical depression","-1",25,1013,NA,NA
"166","AL081992",9,26,18,12.3,-41.9,"tropical depression","-1",25,1012,NA,NA
"167","AL081992",9,27,0,12.8,-43.1,"tropical depression","-1",30,1011,NA,NA
"168","AL081992",9,27,6,13.4,-44.2,"tropical depression","-1",30,1010,NA,NA
"169","AL081992",9,27,12,14.1,-45.1,"tropical depression","-1",30,1009,NA,NA
"170","AL081992",9,27,18,14.7,-45.8,"tropical depression","-1",30,1010,NA,NA
"171","AL081992",9,28,0,15.4,-46.4,"tropical depression","-1",30,1011,NA,NA
"172","AL081992",9,28,6,16.2,-46.9,"tropical depression","-1",25,1012,NA,NA
"173","AL081992",9,28,12,17.2,-46.9,"tropical depression","-1",25,1013,NA,NA
"174","AL081992",9,28,18,18,-46.5,"tropical depression","-1",25,1012,NA,NA
"175","AL081992",9,29,0,18.6,-46.2,"tropical depression","-1",30,1011,NA,NA
"176","AL081992",9,29,6,19.2,-45.9,"tropical depression","-1",30,1010,NA,NA
"177","AL081992",9,29,12,19.8,-45.6,"tropical depression","-1",30,1009,NA,NA
"178","AL081992",9,29,18,20.5,-45.4,"tropical depression","-1",30,1010,NA,NA
"179","AL081992",9,30,0,21.5,-45.3,"tropical depression","-1",30,1009,NA,NA
"180","AL081992",9,30,6,22.5,-45.2,"tropical depression","-1",30,1008,NA,NA
"181","AL081992",9,30,12,23.5,-44.8,"tropical depression","-1",30,1009,NA,NA
"182","AL081992",9,30,18,24.4,-44.4,"tropical depression","-1",30,1010,NA,NA
"183","AL081992",10,1,0,25.4,-43.9,"tropical depression","-1",30,1011,NA,NA
"184","AL081992",10,1,6,26.4,-43.2,"tropical depression","-1",25,1012,NA,NA
"185","AL081992",10,1,12,27.6,-42.3,"tropical depression","-1",20,1015,NA,NA
